X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_umap1,X_umap2
-1.195899,10.377749,-1.5691196,7.495724,0.30694067,-1.5646496,-3.524127,1.4295019,3.0259275,-0.778348,-2.0837471,1.4126493,-0.49695387,2.0177803,2.7148416,1.3513566,-0.94117963,1.0084853,0.90983564,-2.4928916,2.6606312,0.5768426,-1.542495,0.8692563,0.11003753,-0.30227625,1.4535763,0.21793857,-0.20191363,3.7379365,1.0820178,0.6166757,1.5520571,0.61911565,-0.14978115,-1.1671188,-0.7941361,-4.656526,3.8999848,0.42356753,1.7055544,-0.68632084,-0.016446555,-1.8405021,2.119273,0.98764837,-0.9634422,-2.7391732,-0.7648657,1.369299,11.900488,-0.7247888
-4.2722344,-1.6045381,0.014720373,-2.5251894,0.2965517,0.1547149,1.5154196,0.3850923,1.7474512,-0.92649883,-1.9463136,1.9478089,-2.6513758,1.5671445,-2.0485141,1.2626121,0.67664593,-1.9846096,2.2285693,0.6729518,0.88634616,-1.9433001,-0.08998658,1.6433467,1.8667105,-1.2157153,-0.45783618,0.99879247,-0.31195444,-2.0504968,0.027265407,-0.874028,-0.5216851,2.237505,-1.3303516,-3.1665199,-0.22443391,-0.6178733,4.199742,2.3579578,0.7794758,-1.0282768,-0.8515581,1.0563341,-0.29475844,-1.082285,-2.4812455,-0.7088671,0.10470201,0.085023,9.391278,5.4576554
-2.2291455,1.3916572,1.6162577,-3.5291948,-0.55871195,0.5833281,2.4043422,-1.2079885,-0.41621515,-0.34237152,-0.32419565,2.1061723,3.676914,-0.70423055,1.9524683,-0.6451457,1.1841451,1.1798254,0.5989833,-0.89399105,-3.034966,-0.65765,-1.8929856,-1.6770363,0.54518735,0.1690685,-1.4466727,-0.31695017,1.0255495,0.433717,-0.019401388,-1.4450444,-0.61103004,-0.02891198,2.6193712,0.56137204,-1.9082816,1.9032775,-0.6148324,-0.4057727,0.36293614,-0.67202395,-0.81824106,-0.45223978,1.0070007,-1.2471817,0.73837537,-0.44241598,1.2135838,-0.83362883,9.144315,4.0562177
-5.1746426,1.0379263,0.025077915,-2.0471425,-0.52458215,2.4741325,-2.1108801,-3.2641616,1.1292605,-1.8788483,-1.356875,1.3491439,-0.4902313,-1.2190484,-0.8246758,-0.6568148,0.3819426,-0.31826043,-0.9064752,0.64811224,0.93522245,-1.1196903,-0.6531946,-0.6288639,-1.0051372,-0.5990081,-3.1004028,-1.0915258,1.4268329,-0.48718905,-2.2099347,0.5249483,2.2147567,1.1742193,-0.46798664,0.5888022,0.7783475,-1.7661802,-0.9532805,-0.94310147,-1.7440027,2.7730422,-2.0788493,0.52982914,-3.6829681,0.20216328,0.27574152,2.0081728,0.32758212,1.4158986,10.313291,2.1357088
-8.273443,5.048791,0.45790657,2.6282916,-1.5424765,-0.98594475,0.66148746,-3.735846,-2.6544762,0.42311692,-2.5259895,0.28480795,0.5455103,0.098152556,-0.8739204,0.48184708,-2.9216907,-0.17308477,-1.0814643,-0.73531884,1.3658445,-1.187401,-3.7502503,1.9086199,-2.0515733,0.17023323,0.9882164,-1.5692861,0.39023146,-1.5716171,1.7454008,2.876063,1.9819595,0.44838583,-0.49630028,2.644023,0.71215177,-1.7411366,0.45424438,1.5757266,1.7802757,1.2577089,-0.1008396,1.7524815,-1.8538299,1.4628716,-0.9324279,1.0887755,-0.97981423,-0.044068336,9.849012,0.15135422
-2.0804608,-0.19810897,0.52680445,-2.4494166,0.8880663,0.9727546,-0.8323458,1.2441937,0.22050868,0.8710106,-0.2913389,0.23326898,-0.6293486,2.58809,-1.8587816,-2.0378215,-0.040884852,0.08896988,-2.3215,-1.3348472,-1.6136336,0.34273368,-2.3533704,-0.38806787,0.4627026,-0.97997195,-0.2871946,-0.6111442,-0.7766136,-0.9110152,1.8875908,-1.44396,1.2400159,1.2449675,-0.0056171296,0.34707633,-1.892374,0.045496013,-0.21924426,0.42110103,-1.0166113,-0.0051825847,-1.5392979,-1.2311537,1.2900523,0.26193398,0.51889014,2.5115507,-1.5597492,-2.3687892,10.589996,3.117448
6.9527764,1.5880244,-1.4056594,-0.9396443,6.1620493,-0.7009366,-2.6741283,-1.3122762,-0.44174987,-3.087961,1.3568802,-0.09721238,3.5075948,1.8885401,1.1219212,3.2605855,0.0061560627,0.44641775,0.1427488,1.3274933,0.87768644,-1.0203834,0.58639246,-0.56092817,-1.5947292,-1.5175854,0.7188454,-0.07980156,-0.23902723,-0.6969546,-4.2779984,-0.4418203,0.50382507,1.7326612,0.39695066,0.60416377,-0.6504923,1.4523913,0.38440397,-1.0340066,-0.62911844,-1.8759466,-0.90397584,-0.97771466,0.7356978,-1.3948553,-0.046446186,-1.5327578,0.85182863,-0.5901104,-0.054949857,-0.89434636
-2.0820658,-1.0451943,0.19026278,-2.275529,1.6577387,-2.250518,2.6761394,0.64313835,1.2456976,0.89343137,-1.651538,-1.0851091,-1.0009732,0.29046416,1.6172711,-1.8952101,-1.7286204,1.253354,-2.8140361,0.5082124,-1.1066142,0.12206421,-2.058996,4.3759117,-1.0695604,0.54939437,2.0941691,1.0716084,3.139509,-0.61837596,-2.2407396,3.3644886,2.7288978,1.4894173,-0.9698677,2.2436454,1.4493105,-0.44124407,-1.6851608,1.0278367,-0.3567267,8.341898,1.3049331,-3.1905801,0.43135262,0.79838794,-0.9603539,2.716639,0.06521231,3.3545861,8.011404,4.382191
0.9554347,-1.0981596,-0.615638,-2.1132052,-1.0975244,-0.6856707,-0.44437903,1.7584895,-3.4338362,-0.70182323,-1.9346527,0.47535974,-0.12176832,-0.87944114,1.3158176,-2.318249,-1.5416645,0.40979087,-0.5739731,0.19011074,0.0052912533,-1.8680474,-1.277473,-1.4084793,-0.527197,0.5667009,2.11277,0.273665,0.8180692,-1.8728219,-1.7710521,0.36499292,0.017775072,-0.35386187,-0.8051101,-2.7654033,-0.005023501,1.5794287,0.2866627,-0.2572862,0.8371959,0.4339732,1.1387324,1.5476289,0.32413095,0.35662705,-0.70984805,-0.36399236,0.78067654,1.7350522,7.9656954,3.7088501
-1.7486558,-0.029167935,-0.23757708,-1.6309226,0.22061831,3.308457,0.6751339,0.66863996,-0.86520916,1.238672,2.2950952,-2.769066,-3.5715458,0.92330956,0.7678457,0.7414257,-1.2239988,0.92168427,-0.83042425,0.14221865,2.258336,-1.7219702,1.9020703,1.1869917,-0.084388204,-0.25269637,2.1562047,0.61134976,0.17040963,-0.24469487,0.8586966,-2.501381,2.1987026,0.03956875,1.3790814,0.49509066,-0.08500035,0.20683868,-1.7837658,-0.6744199,-2.3269515,-1.2042123,1.5661606,1.4659998,3.602357,-0.36086622,-2.0360982,-1.859926,-1.3310114,3.416764,10.234714,3.5434022
-4.05064,3.7113845,0.029601198,-1.3187127,0.44532618,5.6291714,-0.37927696,-2.9769814,-0.6055376,0.21211034,-2.9244175,1.0943271,2.1182969,1.7009169,2.5843508,3.1787481,-3.262956,1.2504977,1.4353073,-0.039966423,1.7616553,-0.603711,0.7671478,-1.2494856,-1.0434268,-0.43922025,-2.5772345,1.5927254,-0.7298438,-2.4775984,0.06404885,-0.53431976,-4.7303896,3.533776,-3.2560983,0.41860843,-2.2265317,-1.537652,-1.6426868,-4.667134,-3.0393937,2.2001312,1.3162678,1.1431569,-0.79608184,0.6730696,-0.9358626,0.32118222,2.411766,2.2108386,10.064706,2.0621748
-3.401968,-1.991255,0.3359871,-4.4233317,-0.9046374,-1.8131965,-0.14157368,0.5542868,-0.08161068,-0.33989647,1.5411166,-0.9015251,0.99352056,1.1178322,-0.78305846,-2.0390377,1.2898649,0.8655262,0.098079555,0.3131795,0.6415577,-0.5213666,-1.0013038,0.3636257,-0.03214734,0.5911773,1.0750349,0.72854644,-0.8498116,0.51806444,-0.3466317,0.053517614,-1.9200816,-0.6001973,0.87437147,1.7356458,1.1525812,-1.1287789,0.6134845,-0.9554938,1.5065188,-0.6013399,-0.4309444,1.1547184,-1.3901894,0.54133195,-1.2699546,0.21655273,-1.1471272,-0.57201236,8.278201,5.61719
-4.8132777,3.417356,0.2931609,0.84475154,-0.8376977,5.577155,-1.1814152,-1.3442154,-3.303692,-1.7016155,2.3495603,2.1903753,1.2033008,4.731981,-3.1227877,-0.28887936,-1.9987539,1.7331938,5.14742,-3.9882755,-2.658823,-0.13230532,3.6551118,-3.2713768,1.7619176,2.3788705,-1.256094,-1.6466937,2.6004224,-1.1598259,1.4730861,1.2291595,-1.7077698,-0.7694706,-0.35813683,-0.7254552,-1.3685001,-1.4497418,-0.7259537,-0.8169055,-1.3544991,3.3567076,-2.1784077,0.3900505,4.592981,-0.119926855,-1.3250014,2.8271556,3.1357577,-1.9301516,10.5656185,1.6694474
-5.691247,-1.4701998,0.5185084,-3.2885308,0.60724986,-1.5576969,0.70248985,-0.7457497,-0.5166795,0.2734116,-1.0506754,-1.8422028,2.099505,-0.9224875,0.08986331,0.90969867,-0.99163175,-1.1393865,0.2686885,-0.9005508,-2.5427332,-0.31859428,0.39457482,-0.013284615,-0.72670716,-0.52968043,-1.8091377,0.6490847,0.26524228,1.3936275,0.56589913,-1.0235604,1.5915594,-0.94859517,-1.4196305,-1.1502687,-0.1302434,-1.3593441,-0.09158651,0.94172907,-0.57860047,0.01189387,-4.3143697,-1.5076479,-0.9566937,-0.5465796,0.5662904,-0.5090556,-1.949629,1.0560855,10.224146,5.7273765
-1.3827635,-1.3750533,-0.1437152,-4.4789205,-0.19336174,-0.49731517,0.43530986,-0.4683361,-0.694575,-0.56214803,-1.8228211,-0.25496674,-0.35518703,1.1842443,0.92001444,-0.73756,-1.1833907,1.3157363,0.9288281,-1.5954465,2.2010844,-0.40398258,-0.49301395,0.6718002,0.47649586,-0.11532516,0.6484606,-2.2009313,-0.56749743,-0.08068904,2.5464287,-0.51094455,2.6060948,-0.79478496,1.3703501,0.60307795,0.76055527,1.8910637,0.035174593,-0.54699993,0.08781761,-2.2944467,-1.0937209,0.0048046634,-0.47330013,-0.88159347,0.01965408,-0.016827941,0.23362191,0.7146147,7.626026,4.3782754
-2.9387746,9.363457,-1.2088856,4.980324,-0.04729966,-1.2439873,1.5800608,-10.901403,-7.8909836,2.051445,8.205024,-2.3117003,1.2715021,3.7321804,1.3056954,2.1180096,-4.305895,2.1612685,-0.3707658,-0.06803964,-4.6636662,-2.0852358,-1.3985237,-1.1304215,0.5294703,0.77808154,-2.5207489,-1.9333416,2.22738,0.73289365,2.160393,1.4334245,3.125692,-1.2679696,0.47299466,0.5713924,-3.9471061,0.45521823,-1.7956045,-1.7772291,-1.6651297,1.1762648,-0.30039975,2.0604606,-5.040069,1.8905053,-1.9932015,-1.1174407,-1.9749358,0.50270957,9.539175,-0.84987414
-3.8667567,-1.9495822,0.35336363,-3.0528378,-0.36602154,-0.7611728,0.15026246,0.009779172,0.21052007,1.0028169,0.85713583,1.9393783,0.3220082,-0.25663084,0.99690324,-1.8492823,-0.21062967,0.58061916,-1.4135472,-1.084313,-1.9981749,-0.43611374,0.06031574,0.2647816,0.39419448,-0.017512709,-1.5670557,-0.8160222,-0.5446395,0.5548997,1.1646632,-1.2001188,-1.4493437,1.5295881,0.5922463,-0.061885167,-1.2706223,-1.3952411,-1.127092,0.5119592,0.81756306,-0.72355753,1.1897559,0.16942967,0.089498155,-0.04645007,0.2145455,-2.0705197,0.8713757,0.9493711,9.192215,5.2850537
-2.6874926,4.272712,-0.8119533,-0.61105394,1.3037028,4.3375754,-0.9301758,0.52688104,0.8888029,0.5430919,-2.3330684,0.3368599,-0.9059406,-0.12080543,1.387604,-3.7644532,-0.19053106,1.7143756,-4.348381,-0.5274662,-3.5620892,-0.02351495,1.3377532,1.0676539,0.8735792,-3.881639,0.22136256,-0.59619343,1.1375163,-1.4949611,1.4485536,-0.85912305,-1.8913146,-0.48613793,1.3961892,2.7902355,-1.3534577,-0.524003,-0.5115652,3.073574,0.45151561,-0.13632685,3.0272768,2.1043649,-0.40059036,2.4361799,1.7348522,-0.70698416,1.58383,-2.6488292,11.226573,1.5780599
-3.0382245,-1.948211,1.5105712,-2.523829,0.81145066,-2.1303797,-0.9159834,-0.1920741,0.329727,1.7802793,4.4317117,0.24934627,-0.45255134,-2.6161451,1.4092597,0.9989892,0.5545307,-2.274728,-1.9594225,1.1427941,-0.289945,-2.2322886,-0.56245476,0.35206282,0.80769587,-2.8926764,0.23221864,0.75829357,0.039614275,0.9451532,-1.8230511,0.072797395,-1.1204445,0.39722672,0.46177813,-1.1804811,0.33784312,0.08409624,-2.032598,0.3035562,0.30364648,1.5804299,1.726777,-0.40906957,0.057585116,1.7647814,-0.17958027,-2.4448009,-1.3048677,1.7629819,8.38371,6.1965566
8.085188,0.37038213,-0.6969065,-0.55866164,-3.7387345,0.87736344,0.22528128,1.1252271,0.67965317,-0.5735459,0.24461268,1.4304842,-1.8105086,0.8447938,-1.6790223,0.3581235,1.0524663,1.2538378,0.120105326,-0.2278614,-0.45915928,0.2452492,-0.9238322,-0.013833981,-0.7282594,-1.6021335,0.66199964,0.032292478,1.2641937,-0.94504666,1.4907863,-0.6492398,2.3555722,0.28640965,1.2856323,2.0924933,1.1945,-0.38858983,-1.5935563,-1.1498002,-0.75271595,1.6334281,0.27987957,-1.1028484,0.9710969,-0.7517187,-2.584905,0.58297694,-2.4658542,0.33042735,0.657448,2.5304282
5.382388,0.32305202,-0.24034396,3.519871,10.7175665,-0.5587402,-1.1250169,0.043814685,-6.7552257,-0.80305475,-0.77699816,2.4437752,-0.41122466,-1.8820455,-0.31152493,-1.7274915,-0.06401222,-0.097190015,0.31786093,1.365806,-0.22595936,-0.6444613,-2.3437324,-0.6785915,3.369038,3.0582635,0.48992726,1.857452,1.1934322,0.9080059,0.29727414,2.8405037,-3.1050322,0.37381238,-1.3460999,0.9972901,2.401815,1.5104692,2.0268137,-0.5919461,-2.2821784,-0.19077463,0.6963933,-0.5897241,-1.6084172,0.4992954,-0.6041444,-0.30820408,1.9033561,-3.1347232,1.1252116,-0.5350896
-1.0887698,-5.6662173,-1.1989264,5.7693195,0.5921266,-0.32257202,0.9241247,1.2087268,-0.56371707,2.3983438,2.4566252,-2.4270012,-0.73364884,-1.7952911,0.18389311,-0.57594925,2.9930167,-1.1092982,-0.18200193,-2.4588628,-1.9910929,0.18995972,-0.68846357,1.5789874,-0.663736,-2.650191,-0.055730555,1.1194996,-1.4386635,0.5189345,1.8458837,3.1845038,-1.6031535,-1.7660004,0.30706713,-0.4144161,-0.4217012,2.3270304,2.334477,0.46573555,0.8381872,0.60901237,1.2228991,0.7982342,1.4702649,-2.7103074,-0.9785695,-0.5815733,-1.2578878,-0.36834008,6.2079296,11.693668
10.586791,0.3066312,-1.6641108,-1.7478583,-0.6390593,1.7277831,1.214952,1.61735,-3.0741303,1.1908655,3.6728745,0.71663195,-1.5565,-3.21732,-0.41862416,0.6506135,0.7291695,-1.7966913,-1.5096742,1.5494233,-0.3113084,-1.9778043,-3.0939534,-0.69807994,-0.089967184,-0.3924949,-1.6031464,-1.9818592,1.0972091,0.38795945,-1.7814829,-3.399152,-4.3471594,4.524206,1.5115874,-1.8497456,1.2349595,1.475054,-2.280428,2.5349033,0.8840989,1.3557011,0.4694733,0.39316088,-1.4443438,0.3721353,-0.46576688,-1.7516801,-1.8805714,1.430578,-1.0472497,1.726533
6.3884873,-0.3124685,-1.26378,-2.5905795,-3.1546695,-1.5070277,0.92656374,-0.35466293,1.5636127,0.41684923,-0.27699253,0.7523518,1.5227273,-3.2148566,-0.013938777,1.5306889,-1.4592886,-3.4382446,-0.030296115,-1.0186986,0.1913877,-0.7591124,1.689397,1.3176337,-3.684732,2.0710907,-0.4595568,0.7856576,-1.7262012,0.646711,-1.4013165,0.5401538,1.467512,1.6701846,3.010397,1.8286823,1.9143599,-1.3192286,-2.0058556,-0.95222545,1.4461797,2.504072,-0.045847714,2.7143917,-2.3606849,0.9661261,-1.4786487,0.8083641,-2.7179103,0.65541416,1.2520416,3.0123582
-3.2673028,8.561776,-0.07732326,2.9156663,1.1159532,3.716252,-0.99859554,3.6345382,2.9003508,-2.873958,0.90772796,0.7704551,2.0349698,3.4495595,-1.6024904,-0.36981684,2.1485147,-1.0188155,1.0871016,1.5278962,-0.9002864,-3.0806718,-1.0075263,1.606254,-5.0245886,1.6983525,0.3712738,-4.3859386,-0.20840481,-0.64479965,1.304898,-0.37622175,-4.3665967,0.78212345,0.21009217,4.804181,-0.6008631,2.9028177,-1.4568101,2.0919628,2.6505668,-0.15179725,5.0819073,-2.444489,-1.7165986,1.1991235,1.4857416,3.134542,-1.7760291,1.5547932,11.499986,0.39787835
-4.485297,-1.4594065,0.8739144,-2.4270806,0.21253364,-0.56274825,2.6799073,-0.5867627,-0.5702187,2.168513,-1.96415,-1.0877951,0.87764543,-0.39539865,-1.1400269,-1.7117326,1.1269418,1.9165395,-4.935422,0.39919144,1.1106728,1.6324556,-3.770908,-0.28022337,-1.4884418,0.57573247,-1.1503078,1.234171,-1.7889508,-3.733953,0.4303907,1.6850008,0.9199349,2.822178,0.30054972,0.4781676,-1.1748068,0.68968236,-0.6593501,-3.9092999,0.45641744,-3.3526418,1.481368,-1.3759766,0.6377397,2.5626268,0.79725,-0.68977654,1.9515134,-0.09021074,10.178362,4.9188256
-2.5832648,0.2068786,0.9747732,-2.836529,0.2621548,1.3899547,2.0036113,0.002642258,-1.4983498,-0.8004152,-3.06121,1.1744069,-1.6413289,1.6402909,-2.1310802,-2.0391235,0.459562,0.98360246,2.3052204,0.81754094,0.43305367,-0.9782421,0.58669,1.5870035,0.25959393,0.43014655,-2.0784883,-1.9812955,0.37436098,-0.05068651,1.7539139,0.42345384,-1.1096423,0.30955073,0.70329833,0.076738015,1.7157074,-2.6784816,2.8179967,2.5166838,-0.58305484,2.5642111,2.6638982,-1.9235626,1.9066682,-1.2974935,0.8033508,0.5549637,-0.08752389,2.0520582,10.8975,5.221799
-3.9828627,-1.1630446,0.5081074,-2.2013512,-0.36980203,-1.1385041,-1.171091,-0.788468,-0.4823502,-0.77836186,0.7828532,-1.7193363,2.4724603,1.7455329,-0.12926885,0.6738443,-1.0348562,0.0023949996,-1.0351636,-0.5022577,-3.1105533,-0.6035989,2.5531967,-0.19412982,-2.4628575,-3.218335,0.23554896,0.21884316,0.04963679,-2.0387058,-0.22468628,0.57936,2.5092316,2.5401335,2.0048814,-3.5310082,-0.70829636,-0.584342,1.5096614,0.3898285,0.60757345,1.0619859,2.371306,1.3322053,0.963993,-2.6100464,-0.832704,-0.4474796,-1.420952,1.951637,8.199716,6.4932394
-0.65776664,-0.80273604,-0.44722822,-2.665721,0.1064217,-0.94504815,-0.22542822,-0.70874846,-0.049224842,0.44099376,2.7786374,-0.5343579,-0.26671368,0.3380992,0.8318773,-0.2415154,1.8437494,2.7418206,0.23796202,-0.575611,-0.577848,-1.8205781,0.3747113,-0.0054561896,0.84736407,-1.9461193,-3.2331443,-0.88816977,0.15163589,-1.0773817,-0.39792633,-1.5099739,-0.32380348,0.8277602,-1.2530483,0.8981672,0.15143698,0.70589226,-0.36869687,0.31528586,2.3781776,1.3998077,0.69496053,-1.1482203,1.271887,0.23794457,-1.4578965,-0.77687013,-1.1539161,1.9362788,8.441252,5.955036
-3.8454967,-2.079125,-0.45066556,-3.5212998,0.9390884,-1.6004338,0.6504353,0.79328877,-0.5510819,0.46565634,2.4331045,-2.7700505,-3.2935407,0.1710201,-1.0355842,0.95174706,0.36316913,0.08703497,-1.5960109,-0.59017247,1.1478087,-2.0781825,-1.9901754,2.3147779,-1.6816292,-0.4249776,-0.26260096,-0.38700777,-0.023601724,0.67863834,-0.91438574,-0.15099452,-1.4836206,-0.93122345,-0.7363769,0.53223884,0.9865112,-0.6463197,1.3444388,-1.0324486,-0.6547065,0.5471015,0.53639114,-1.0012523,0.24310511,-1.0012243,-0.73307693,-0.9715385,-1.0240618,-1.383252,9.323339,5.5029106
-2.0016792,-1.8837596,0.9093258,-2.590296,1.0066818,-1.7581913,-1.2129145,0.9899978,0.20025481,-1.1933204,-1.3546381,0.19610558,0.4083537,0.6328889,-1.0481193,0.11081118,-0.033190068,-1.6387715,1.3734827,0.6508993,-1.621798,-0.5586271,-1.2143178,-0.9126447,1.5137831,-0.25530982,-0.56406033,0.6057471,-0.7872625,2.0161664,-0.93946016,1.8794754,-0.56937426,0.6427017,0.97487473,0.68029755,-1.7331092,0.05993436,-1.0893764,-0.17712502,-0.70374274,0.5821195,-0.08559078,-1.1583021,-1.4431198,-0.71743846,0.7126909,-1.595885,-0.39987057,0.59878486,9.040216,6.076355
11.128961,0.38616812,-0.77755797,0.58974546,-1.817743,0.7017878,0.45807153,-1.173249,0.43703678,-2.476574,-0.83300954,-2.9224277,-1.9482683,-3.3667114,-1.1134038,-1.5825789,-0.35586825,1.0023975,1.1637588,2.1937203,1.1175148,-0.3652518,-0.3089946,-2.2224112,-3.1826859,-1.9643449,0.05376266,-1.4716108,-1.3217978,0.86467326,1.1445689,1.4394251,0.6141359,2.1142654,-0.96945786,0.6444627,-2.8346884,-1.3411728,1.0399071,2.4831176,-1.8926572,-2.3503838,-0.45195264,-1.0939429,0.6742066,1.0303986,-1.6255459,0.0018309987,-1.6398007,-2.6918893,-1.065443,2.414505
-3.8879402,-0.5344708,0.45057228,-2.6140869,0.06417039,-0.06633945,0.026160598,0.18073538,-1.2421622,3.078173,0.641492,-0.009713659,-0.53214633,0.44710287,0.4533266,2.6861916,0.75800794,0.65615827,1.5896047,-1.1688795,1.6509932,-2.6909344,-3.9069774,0.14797491,0.18871994,-0.8004822,-0.4699349,-0.27272275,0.1793002,0.6904678,-0.288265,0.5403995,-2.4723346,0.575127,-1.7867348,-0.4189025,-1.598324,-3.1197977,0.29661953,0.6136898,0.83946854,2.2279162,-0.37470615,-2.2094874,-2.1052587,1.2439463,0.5530199,-2.9145453,-2.1661038,0.41046292,8.14121,3.010915
-3.328578,-8.608243,-0.12268559,7.341879,-0.17589627,1.4004806,1.3699474,-1.0777675,-0.3568835,-1.1086689,-0.24353935,-1.9403139,1.4270065,-1.0553732,0.7730237,-1.2015544,1.314414,1.4552279,1.9291104,-1.7701757,-0.59820026,-0.10172792,-3.4030077,-2.3458834,0.5615997,1.1742852,-0.47634867,2.600386,0.30360028,-0.21841548,0.1556753,-0.055048496,0.18099971,-2.0137115,0.17220126,0.18505356,-0.7560828,-2.3201082,-0.13016258,-1.3616987,-1.3895121,-1.3681848,-2.1376173,0.34445307,-0.9933429,0.48639086,-1.5340022,0.33243364,-2.099812,1.0661039,7.9050584,12.1089325
1.406498,-6.153566,-1.2663465,3.6218522,0.8512197,-0.26126435,-0.7975145,0.34888986,-0.7197128,-1.3403009,-0.07700664,1.4322438,-1.1497451,1.4845512,-0.072014265,-0.3984309,-2.45302,-2.7754946,2.7312303,0.40147713,0.67389464,1.4212444,-0.1276503,0.4612383,-0.008388361,-2.1552775,1.3409898,1.8241662,1.4824823,1.565413,-0.40846196,0.8081175,-1.3530364,0.7574216,1.9713792,1.4151422,-1.0641806,2.1650457,-2.3622165,0.8430996,-2.2380195,-3.529407,-0.67247164,-0.81343484,0.7959668,2.155139,1.8483661,-0.68824446,0.16539012,0.41637653,6.357839,10.759883
-4.059832,-1.4202003,0.9809822,-3.680134,0.5619975,0.60838306,1.7779149,1.4346623,-0.9660074,-3.2012029,1.0242875,2.140345,-0.951856,-0.6881539,-0.09927731,0.6356574,-0.15628047,-2.8456914,-1.4980397,1.169711,-0.0025728473,-1.0153457,-0.6361677,0.9008029,-0.8863739,-0.9024941,-0.3410402,-1.0205679,-1.3577394,-1.6769526,2.0156672,-0.050774243,-0.795578,0.01361931,-0.5267062,-1.6391867,-2.971196,-0.35736358,2.3538585,2.931063,-0.29240027,1.8157321,1.2310277,0.8947248,-0.48784906,1.4920193,1.1173972,0.8696083,-3.4200642,-1.3501362,10.490155,4.669228
11.185504,0.052850347,-2.7278187,-1.445185,-2.4906762,3.2599378,1.9373525,-0.5034183,-0.797872,3.174426,-0.40999085,0.19464023,1.3682613,-0.58481824,-2.3936234,0.86465317,-1.1571,0.19384181,0.6311524,-1.47075,-3.3633764,-1.1567212,-0.027572889,0.620775,-0.040796425,2.5820544,-3.92152,-0.85389847,0.17143118,-2.7043056,-1.9888767,0.4443258,-2.8899808,-0.85336,-3.781263,-2.8723512,-0.60319245,-0.3317176,-1.0028387,1.2657622,-1.0203495,-1.8013083,-0.52287513,-1.3282096,-1.3743156,0.7818376,1.4492905,-2.7245553,-1.6927863,-0.46028343,-1.1890802,2.0152047
-3.8485692,-0.8304151,-0.13832457,-2.0655713,-0.1278659,-0.93866605,0.0703405,0.41701558,-0.18553904,0.27340922,1.1958814,2.1246696,1.8618898,-0.31620127,0.7854131,0.24339806,-1.0732048,1.8350017,0.86931866,-0.38190064,-0.18959597,-0.55414546,-1.928289,-0.38896915,1.4056687,-2.0213842,0.22571945,-0.82919705,-0.29619655,0.7335916,0.088493995,-0.1789512,0.80374926,1.0308802,-1.7505945,-0.21130554,0.17766707,-0.0051554707,-0.4947026,-2.7879152,-1.518524,-1.0196693,0.34923658,1.5507343,-1.1209551,-0.42502537,-1.0716766,-1.4485742,-2.1875749,-0.83022213,9.207569,4.4052706
10.484912,1.3093395,-1.875769,-2.5197167,-0.9944146,-1.4662917,0.28099394,-0.44735652,0.67538315,0.6427566,-1.0746045,1.424663,-0.9970439,1.3359283,0.45409232,-3.4046214,-1.263081,0.06355119,0.5534417,1.2955625,2.06132,-2.8195958,-1.653964,3.2127328,0.39932373,0.04912769,0.57410336,1.3040603,-2.2182858,-0.1866481,0.9758325,3.3383312,-1.2285603,2.5126,-0.6106656,1.7317197,-0.2023348,0.49676993,2.1918552,0.27846456,0.9678355,-2.0642276,2.4272091,-0.54651797,-1.9805573,0.6775394,-0.42997408,-2.01997,0.122696154,-1.8417569,0.312059,2.3874848
-0.47690764,-0.87366116,0.46460223,-2.383567,4.0756497,-1.5718017,-2.4766645,-0.3706683,-0.5587167,-1.1903187,1.4352357,1.1986918,2.0077827,-0.3650161,-0.28194267,0.48296776,1.4784108,0.86654365,0.87766874,1.2959371,-2.828602,0.4608727,-1.8381006,-1.3543756,2.1139486,-0.0138535835,1.4699229,0.7930869,1.1479855,-0.8737882,0.105229065,0.6702236,2.8475342,-0.98223424,3.0187104,0.63090026,-0.7141277,-0.27335453,1.3351539,1.0698491,-0.55062866,-0.8438135,0.14501399,-1.6539353,-0.3737951,-1.7541661,-0.0417997,0.3831136,-2.0982082,1.663019,7.2786217,4.932176
-7.3533683,-0.8281593,0.7106838,-2.767884,-0.88143826,-0.3702315,2.0143616,-1.141943,-0.17418548,-0.54755807,-1.6849831,-2.3090644,0.35560605,-0.2879349,-1.5113174,0.22083949,-2.3333175,-0.21546818,-1.5334903,-0.08515762,-2.4844913,-0.7327596,3.789968,-0.7993175,2.2305489,-0.20276323,1.3228462,0.41076303,0.1256328,1.9596039,-2.1705527,1.8543053,1.6646208,-0.9566837,1.0201739,-1.6074845,-0.24176808,-1.4834813,0.3751622,2.1925452,-1.3263073,-1.2977866,2.2483325,-2.2887993,-1.9844234,-1.0530998,-1.7839588,3.0061817,-2.3850183,-2.4765615,10.437032,6.3012533
